ticket_id,timestamp,complaint_text,department_id,district,neighborhood,latitude,longitude,platform
91,2024-12-25 05:49:26,"İyi günler, su faturamız anormal derecede yüksek geldi. Normalde 50-60 TL iken bu ay 380 TL. Sayaç kontrolü yapılabilir mi? Bu kadar su kullanmamız imkansız, bir hata olmalı.",1,Beşiktaş,Levent,41.078428,29.009760,ALO153
92,2024-12-27 04:00:04,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Tuzla,Aydınlı,40.845876,29.282739,Email
93,2024-12-26 07:07:16,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Bahçelievler,Yenibosna,40.994358,28.821517,İstanbul Senin
94,2024-12-26 21:19:50,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Maltepe,Altayçeşme,40.944944,29.124192,İstanbul Senin
95,2024-12-25 18:28:59,"Merhabalar, Büyükdere Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Beyoğlu,Galata,41.027078,28.975935,ALO153
96,2024-12-25 16:50:59,"Merhaba belediye, Barbaros Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Arnavutköy,Anadolu,41.183849,28.674731,İstanbul Senin
97,2024-12-27 03:06:03,"Merhabalar, Cumhuriyet Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Üsküdar,Beylerbeyi,41.043577,29.040513,İstanbul Senin
98,2024-12-26 02:22:46,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Kadıköy,Caferağa,40.988910,29.025393,Email
99,2024-12-27 10:43:22,"Merhabalar, İnönü Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Sultangazi,Cebeci,41.108742,28.847162,ALO153
100,2024-12-26 08:04:58,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Üsküdar,Beylerbeyi,41.042080,29.042268,ALO153
101,2024-12-27 09:45:38,"Merhaba belediye, İstiklal Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Bahçelievler,Soğanlı,41.003613,28.859577,Email
102,2024-12-25 03:13:27,"Merhaba belediye, İnönü Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Sultangazi,50. Yıl,41.111487,28.852910,ALO153
103,2024-12-25 14:13:04,"Merhaba belediye, Sahil Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Üsküdar,Salacak,41.019626,29.014880,ALO153
104,2024-12-26 08:19:19,"Merhaba belediye, İstiklal Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Gaziosmanpaşa,Karlıtepe,41.090836,28.891804,İstanbul Senin
105,2024-12-27 04:08:24,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Sultanbeyli,Battalgazi,40.968317,29.254245,Email
106,2024-12-25 01:48:16,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Fatih,Fındıkzade,41.009103,28.938787,Email
107,2024-12-26 12:37:16,"Merhabalar, Sahil Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Eyüpsultan,Eyüp,41.048521,28.921991,İstanbul Senin
108,2024-12-25 22:07:54,"Merhaba belediye, Fatih Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Esenyurt,Fatih,41.020244,28.682778,Email
109,2024-12-25 04:52:04,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Beşiktaş,Bebek,41.077220,29.042440,İstanbul Senin
110,2024-12-26 16:53:49,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Büyükçekmece,Dizdariye,41.028193,28.580494,Email
111,2024-12-27 01:41:55,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Bakırköy,Yeşilköy,40.967124,28.824963,Email
112,2024-12-26 02:09:14,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Bahçelievler,Soğanlı,41.003428,28.859744,İstanbul Senin
113,2024-12-25 23:20:48,"Merhabalar, Barbaros Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Adalar,Büyükada,40.860482,29.122169,İstanbul Senin
114,2024-12-27 04:20:10,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Kadıköy,Göztepe,40.975174,29.064462,ALO153
115,2024-12-25 13:57:46,"Merhabalar, Cumhuriyet Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Küçükçekmece,Fevzi Çakmak,41.058445,28.752117,Email
116,2024-12-27 12:54:05,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Kadıköy,Suadiye,40.964348,29.077021,ALO153
117,2024-12-25 10:27:45,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Kartal,Yakacık,40.913982,29.174211,Email
118,2024-12-26 13:54:18,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Beyoğlu,Karaköy,41.023447,28.973964,İstanbul Senin
119,2024-12-26 20:43:59,"Merhabalar, Atatürk Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Sancaktepe,Emek,40.993740,29.245266,Email
120,2024-12-26 00:14:12,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Beşiktaş,Ortaköy,41.055285,29.025374,Email
121,2024-12-25 09:42:30,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Eyüpsultan,Alibeyköy,41.070457,28.915597,ALO153
122,2024-12-26 10:16:35,"Merhaba belediye, Sahil Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Fatih,Sultanahmet,41.009817,28.979986,İstanbul Senin
123,2024-12-27 15:42:07,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Sancaktepe,Akpınar,40.983523,29.231728,Email
124,2024-12-26 09:32:43,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Kağıthane,Gültepe,41.071597,28.972918,İstanbul Senin
125,2024-12-27 17:29:39,"Merhabalar, İnönü Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Kadıköy,Moda,40.983417,29.023551,ALO153
126,2024-12-25 11:27:42,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Bağcılar,Güneşli,41.029853,28.845588,Email
127,2024-12-25 16:18:22,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Üsküdar,Çengelköy,41.052318,29.054174,ALO153
128,2024-12-27 15:38:14,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Çatalca,Ferhatpaşa,41.141330,28.424841,İstanbul Senin
129,2024-12-27 00:10:18,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Zeytinburnu,Kazlıçeşme,41.001556,28.902728,İstanbul Senin
130,2024-12-25 20:57:45,"Merhaba belediye, Bağdat Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Bağcılar,Güneşli,41.029334,28.846867,Email
131,2024-12-27 20:32:50,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Bağcılar,Yıldıztepe,41.041010,28.853182,İstanbul Senin
132,2024-12-27 01:49:26,"Merhaba belediye, Sahil Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Kadıköy,Caferağa,40.991415,29.027022,ALO153
133,2024-12-27 14:05:16,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Gaziosmanpaşa,Yenimahalle,41.085514,28.885592,Email
134,2024-12-25 14:56:52,"Merhaba belediye, Sahil Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Sarıyer,Emirgan,41.112934,29.051868,İstanbul Senin
135,2024-12-27 05:46:35,"Merhabalar, Atatürk Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Tuzla,İçmeler,40.860601,29.269435,ALO153
136,2024-12-26 10:29:00,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Bahçelievler,Soğanlı,41.004133,28.863031,ALO153
137,2024-12-27 06:12:45,"Merhabalar, Büyükdere Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Sultangazi,Cebeci,41.107303,28.845906,İstanbul Senin
138,2024-12-25 17:42:38,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Kadıköy,Moda,40.981718,29.024256,Email
139,2024-12-26 20:28:08,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Şile,Balibey,41.176869,29.611904,ALO153
140,2024-12-25 02:02:30,"Merhabalar, Cumhuriyet Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Bahçelievler,Şirinevler,40.999653,28.836272,Email
141,2024-12-26 01:06:46,"Merhaba belediye, Barbaros Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Bahçelievler,Soğanlı,41.000771,28.860926,ALO153
142,2024-12-27 03:27:07,"Merhabalar, Barbaros Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Bahçelievler,Şirinevler,40.999617,28.837491,ALO153
143,2024-12-27 11:47:28,"Merhaba belediye, Cumhuriyet Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Kadıköy,Suadiye,40.962020,29.075448,İstanbul Senin
144,2024-12-25 10:59:11,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Ümraniye,Alemdağ,41.023344,29.163988,İstanbul Senin
145,2024-12-27 10:00:16,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Beşiktaş,Ortaköy,41.057031,29.027399,İstanbul Senin
146,2024-12-27 16:39:40,"Günaydın, sabah çöpler toplandı ama sokak hiç süpürülmedi. Her yer pislik içinde, plastik poşetler uçuşuyor. Süpürge aracı neden gelmiyor? Lütfen düzenli temizlik yapın, mahallemiz çok pis görünüyor.",2,Arnavutköy,Bolluca,41.197153,28.662595,Email
147,2024-12-25 02:38:03,"Merhaba belediye, Bağdat Parkında çöp konteynerleri taşmış. Hafta sonu aileler geldi yer çöp içinde kaldı. Koku var, kimse oturamıyor artık. Konteyner sayısını artırın veya daha sık boşaltın lütfen.",2,Sarıyer,Tarabya,41.128473,29.065139,İstanbul Senin
148,2024-12-26 12:44:34,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Çekmeköy,Merkez,41.047881,29.229888,Email
149,2024-12-27 19:53:14,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Kadıköy,Moda,40.983240,29.023637,ALO153
150,2024-12-25 15:12:57,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Büyükçekmece,Güzelce,41.032760,28.594263,Email
151,2024-12-27 09:33:26,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Bahçelievler,Bahçelievler,41.007670,28.845974,İstanbul Senin
152,2024-12-25 18:22:44,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Zeytinburnu,Kazlıçeşme,41.005220,28.902246,ALO153
153,2024-12-26 07:22:27,"Merhabalar, İstiklal Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Esenler,Atışalanı,41.037121,28.865930,Email
154,2024-12-26 13:52:42,"Selam, geri dönüşüm kutuları kırık, kapakları yok. İçine her türlü çöp atılıyor. Geri dönüşüm yapmak istesek de yapamıyoruz. Lütfen yeni kutular koyun.",2,Sarıyer,İstinye,41.110008,29.052804,İstanbul Senin
155,2024-12-26 20:47:12,"İyi günler, sokağımızda 2 haftadır moloz yığını duruyor. Kimse almıyor, normal çöp arabası kabul etmiyor. Moloz için hangi numarayı aramalıyız? Lütfen bilgi verin.",2,Üsküdar,Çengelköy,41.054331,29.053776,Email
156,2024-12-26 12:04:58,"Merhabalar, Barbaros Sokaktaki çöp konteynerleri 5 gündür dolu, toplanmıyor. Koku çok kötü, sinekler kaynıyor. Hem de sokak aralarına çöp atmaya başladılar. Daha önce haftada 3 gün geliyordu, artık hiç gelmiyor.",2,Pendik,Velibaba,40.914774,29.231967,Email
